지점,지점명,일시,일 미세먼지 농도(㎍/㎥)
169,흑산도,2018-02-20,48
169,흑산도,2018-02-21,22
169,흑산도,2018-02-22,21
169,흑산도,2018-02-23,54
169,흑산도,2018-02-24,53
169,흑산도,2018-02-25,21
169,흑산도,2018-02-26,30
169,흑산도,2018-02-27,33
169,흑산도,2018-02-28,21
169,흑산도,2018-03-01,37
169,흑산도,2018-03-02,34
169,흑산도,2018-03-03,23
169,흑산도,2018-03-04,12
169,흑산도,2018-03-06,23
169,흑산도,2018-03-07,23
169,흑산도,2018-03-08,30
169,흑산도,2018-03-09,33
169,흑산도,2018-03-10,18
169,흑산도,2018-03-11,43
169,흑산도,2018-03-12,42
169,흑산도,2018-03-13,15
169,흑산도,2018-03-14,17
169,흑산도,2018-03-15,13
169,흑산도,2018-03-16,27
169,흑산도,2018-03-17,20
169,흑산도,2018-03-18,16
169,흑산도,2018-03-19,19
169,흑산도,2018-03-20,9
169,흑산도,2018-03-22,14
169,흑산도,2018-03-23,32
169,흑산도,2018-03-24,47
169,흑산도,2018-03-25,17
169,흑산도,2018-03-26,18
169,흑산도,2018-03-27,28
169,흑산도,2018-03-28,12
169,흑산도,2018-03-29,10
169,흑산도,2018-03-30,21
169,흑산도,2018-03-31,30
169,흑산도,2018-04-01,33
169,흑산도,2018-04-02,22
169,흑산도,2018-04-03,16
169,흑산도,2018-04-04,15
169,흑산도,2018-04-05,18
169,흑산도,2018-04-06,63
169,흑산도,2018-04-07,42
169,흑산도,2018-04-08,43
169,흑산도,2018-04-09,45
169,흑산도,2018-04-10,32
169,흑산도,2018-04-11,61
169,흑산도,2018-04-12,28
169,흑산도,2018-04-13,29
169,흑산도,2018-04-14,20
169,흑산도,2018-04-15,53
169,흑산도,2018-04-16,28
169,흑산도,2018-04-17,27
169,흑산도,2018-04-18,36
169,흑산도,2018-04-19,30
169,흑산도,2018-04-20,34
169,흑산도,2018-04-21,24
169,흑산도,2018-04-22,16
169,흑산도,2018-04-23,15
169,흑산도,2018-04-25,20
169,흑산도,2018-04-26,22
169,흑산도,2018-04-27,30
169,흑산도,2018-04-28,38
169,흑산도,2018-04-29,41
169,흑산도,2018-04-30,29
169,흑산도,2018-05-01,32
169,흑산도,2018-05-02,14
169,흑산도,2018-05-03,31
169,흑산도,2018-05-04,25
169,흑산도,2018-05-05,30
169,흑산도,2018-05-06,13
169,흑산도,2018-05-07,13
169,흑산도,2018-05-08,31
169,흑산도,2018-05-09,25
169,흑산도,2018-05-10,31
169,흑산도,2018-05-11,26
169,흑산도,2018-05-12,17
169,흑산도,2018-05-14,21
169,흑산도,2018-05-15,26
169,흑산도,2018-05-18,19
169,흑산도,2018-05-19,19
169,흑산도,2018-05-20,16
169,흑산도,2018-05-21,19
169,흑산도,2018-05-22,19
169,흑산도,2018-05-23,16
169,흑산도,2018-05-24,110
169,흑산도,2018-05-25,84
169,흑산도,2018-05-26,39
169,흑산도,2018-05-27,53
169,흑산도,2018-05-28,47
169,흑산도,2018-05-29,23
169,흑산도,2018-05-30,19
169,흑산도,2018-05-31,30
169,흑산도,2018-06-01,26
169,흑산도,2018-06-02,24
169,흑산도,2018-06-03,29
169,흑산도,2018-06-04,29
169,흑산도,2018-06-05,37
169,흑산도,2018-06-06,24
169,흑산도,2018-06-07,24
169,흑산도,2018-06-08,21
169,흑산도,2018-06-09,40
169,흑산도,2018-06-10,32
169,흑산도,2018-06-11,23
169,흑산도,2018-06-12,18
169,흑산도,2018-06-15,23
169,흑산도,2018-06-16,22
169,흑산도,2018-06-17,25
169,흑산도,2018-06-18,25
169,흑산도,2018-06-19,23
169,흑산도,2018-06-20,14
169,흑산도,2018-06-21,23
169,흑산도,2018-06-22,20
169,흑산도,2018-06-23,23
169,흑산도,2018-06-24,15
169,흑산도,2018-06-25,17
169,흑산도,2018-06-26,25
169,흑산도,2018-06-29,10
169,흑산도,2018-06-30,10
169,흑산도,2018-07-03,23
169,흑산도,2018-07-04,18
169,흑산도,2018-07-05,15
169,흑산도,2018-07-06,10
169,흑산도,2018-07-07,14
169,흑산도,2018-07-08,18
169,흑산도,2018-07-09,13
169,흑산도,2018-07-10,19
169,흑산도,2018-07-11,24
169,흑산도,2018-07-12,19
169,흑산도,2018-07-13,12
169,흑산도,2018-07-14,11
169,흑산도,2018-07-15,18
169,흑산도,2018-07-16,18
169,흑산도,2018-07-17,33
169,흑산도,2018-07-18,28
169,흑산도,2018-07-19,21
169,흑산도,2018-07-20,20
169,흑산도,2018-07-21,29
169,흑산도,2018-07-22,25
169,흑산도,2018-07-23,19
169,흑산도,2018-07-24,18
169,흑산도,2018-07-25,20
169,흑산도,2018-07-26,17
169,흑산도,2018-07-27,18
169,흑산도,2018-07-28,19
169,흑산도,2018-07-29,25
169,흑산도,2018-07-30,17
169,흑산도,2018-07-31,15
169,흑산도,2018-08-01,25
169,흑산도,2018-08-02,24
169,흑산도,2018-08-03,19
169,흑산도,2018-08-04,20
169,흑산도,2018-08-05,13
169,흑산도,2018-08-06,15
169,흑산도,2018-08-07,16
169,흑산도,2018-08-08,18
169,흑산도,2018-08-09,14
169,흑산도,2018-08-10,16
169,흑산도,2018-08-11,15
169,흑산도,2018-08-12,19
169,흑산도,2018-08-13,20
169,흑산도,2018-08-14,21
169,흑산도,2018-08-15,20
169,흑산도,2018-08-16,14
169,흑산도,2018-08-17,24
169,흑산도,2018-08-18,19
169,흑산도,2018-08-19,18
169,흑산도,2018-08-20,21
169,흑산도,2018-08-21,16
169,흑산도,2018-08-22,23
169,흑산도,2018-08-23,24
169,흑산도,2018-08-24,15
169,흑산도,2018-08-25,16
169,흑산도,2018-08-26,11
169,흑산도,2018-08-27,19
169,흑산도,2018-08-28,16
169,흑산도,2018-08-29,18
169,흑산도,2018-08-30,17
169,흑산도,2018-09-01,15
169,흑산도,2018-09-02,13
169,흑산도,2018-09-03,19
169,흑산도,2018-09-04,20
169,흑산도,2018-09-05,16
169,흑산도,2018-09-06,18
169,흑산도,2018-09-07,23
169,흑산도,2018-09-08,15
169,흑산도,2018-09-09,18
169,흑산도,2018-09-10,15
169,흑산도,2018-09-11,14
169,흑산도,2018-09-12,14
169,흑산도,2018-09-13,16
169,흑산도,2018-09-14,10
169,흑산도,2018-09-15,10
169,흑산도,2018-09-16,15
169,흑산도,2018-09-17,12
169,흑산도,2018-09-18,14
169,흑산도,2018-09-19,14
169,흑산도,2018-09-20,20
169,흑산도,2018-09-21,10
169,흑산도,2018-09-22,28
169,흑산도,2018-09-24,19
169,흑산도,2018-09-25,13
169,흑산도,2018-09-26,14
169,흑산도,2018-09-27,10
169,흑산도,2018-09-28,13
169,흑산도,2018-09-29,15
169,흑산도,2018-09-30,19
169,흑산도,2018-10-01,23
169,흑산도,2018-10-02,20
169,흑산도,2018-10-03,12
169,흑산도,2018-10-04,18
169,흑산도,2018-10-05,10
169,흑산도,2018-10-06,24
169,흑산도,2018-10-07,33
169,흑산도,2018-10-08,20
169,흑산도,2018-10-09,20
169,흑산도,2018-10-10,20
169,흑산도,2018-10-11,14
169,흑산도,2018-10-12,16
169,흑산도,2018-10-13,13
169,흑산도,2018-10-14,17
169,흑산도,2018-10-15,32
169,흑산도,2018-10-16,38
169,흑산도,2018-10-17,18
169,흑산도,2018-10-18,14
169,흑산도,2018-10-19,14
169,흑산도,2018-10-20,17
169,흑산도,2018-10-21,20
169,흑산도,2018-10-22,16
169,흑산도,2018-10-23,26
169,흑산도,2018-10-24,26
169,흑산도,2018-10-25,27
169,흑산도,2018-10-26,23
169,흑산도,2018-10-27,24
169,흑산도,2018-10-28,34
169,흑산도,2018-10-29,18
169,흑산도,2018-10-30,14
169,흑산도,2018-10-31,13
169,흑산도,2018-11-01,14
169,흑산도,2018-11-02,15
169,흑산도,2018-11-03,19
169,흑산도,2018-11-04,17
169,흑산도,2018-11-05,21
169,흑산도,2018-11-06,39
169,흑산도,2018-11-07,24
169,흑산도,2018-11-08,17
169,흑산도,2018-11-09,23
169,흑산도,2018-11-10,29
169,흑산도,2018-11-11,25
169,흑산도,2018-11-12,14
169,흑산도,2018-11-13,22
169,흑산도,2018-11-14,17
169,흑산도,2018-11-15,21
169,흑산도,2018-11-16,14
169,흑산도,2018-11-17,13
169,흑산도,2018-11-18,11
169,흑산도,2018-11-19,22
169,흑산도,2018-11-20,26
169,흑산도,2018-11-21,27
169,흑산도,2018-11-22,17
169,흑산도,2018-11-23,20
169,흑산도,2018-11-24,47
169,흑산도,2018-11-25,26
169,흑산도,2018-11-26,20
169,흑산도,2018-11-27,27
169,흑산도,2018-11-28,114
169,흑산도,2018-11-29,112
169,흑산도,2018-11-30,111
169,흑산도,2018-12-01,71
169,흑산도,2018-12-02,61
169,흑산도,2018-12-03,33
169,흑산도,2018-12-04,36
169,흑산도,2018-12-05,17
169,흑산도,2018-12-06,19
169,흑산도,2018-12-07,14
169,흑산도,2018-12-08,11
169,흑산도,2018-12-09,12
169,흑산도,2018-12-10,13
169,흑산도,2018-12-11,11
169,흑산도,2018-12-12,19
169,흑산도,2018-12-13,25
169,흑산도,2018-12-14,14
169,흑산도,2018-12-15,14
169,흑산도,2018-12-16,14
169,흑산도,2018-12-17,54
169,흑산도,2018-12-18,33
169,흑산도,2018-12-19,73
169,흑산도,2018-12-20,57
169,흑산도,2018-12-21,53
169,흑산도,2018-12-22,37
169,흑산도,2018-12-23,32
169,흑산도,2018-12-24,16
169,흑산도,2018-12-25,16
169,흑산도,2018-12-26,29
169,흑산도,2018-12-27,16
169,흑산도,2018-12-28,17
169,흑산도,2018-12-29,17
169,흑산도,2018-12-30,15
169,흑산도,2018-12-31,14
169,흑산도,2019-01-01,20
169,흑산도,2019-01-02,26
169,흑산도,2019-01-03,19
169,흑산도,2019-01-04,14
169,흑산도,2019-01-05,35
169,흑산도,2019-01-06,17
169,흑산도,2019-01-07,30
169,흑산도,2019-01-08,32
169,흑산도,2019-01-09,21
169,흑산도,2019-01-10,14
169,흑산도,2019-01-11,43
169,흑산도,2019-01-12,44
169,흑산도,2019-01-13,45
169,흑산도,2019-01-14,58
169,흑산도,2019-01-15,48
169,흑산도,2019-01-16,18
169,흑산도,2019-01-17,22
169,흑산도,2019-01-18,34
169,흑산도,2019-01-19,22
169,흑산도,2019-01-20,23
169,흑산도,2019-01-21,23
169,흑산도,2019-01-22,55
169,흑산도,2019-01-23,51
169,흑산도,2019-01-24,19
169,흑산도,2019-01-25,18
169,흑산도,2019-01-26,24
169,흑산도,2019-01-27,16
169,흑산도,2019-01-28,45
169,흑산도,2019-01-29,44
169,흑산도,2019-01-30,32
169,흑산도,2019-01-31,26
169,흑산도,2019-02-01,34
169,흑산도,2019-02-02,49
169,흑산도,2019-02-03,27
169,흑산도,2019-02-04,91
169,흑산도,2019-02-05,91
169,흑산도,2019-02-06,49
169,흑산도,2019-02-07,37
169,흑산도,2019-02-08,19
169,흑산도,2019-02-09,23
169,흑산도,2019-02-10,21
169,흑산도,2019-02-11,20
169,흑산도,2019-02-12,34
169,흑산도,2019-02-13,38
169,흑산도,2019-02-14,16
169,흑산도,2019-02-15,21
169,흑산도,2019-02-16,29
169,흑산도,2019-02-17,19
169,흑산도,2019-02-18,16
169,흑산도,2019-02-19,13
169,흑산도,2019-02-20,35
169,흑산도,2019-02-21,36
169,흑산도,2019-02-22,36
169,흑산도,2019-02-23,50
169,흑산도,2019-02-24,37
169,흑산도,2019-02-25,42
169,흑산도,2019-02-26,28
169,흑산도,2019-02-27,26
169,흑산도,2019-02-28,76
169,흑산도,2019-03-01,77
169,흑산도,2019-03-02,71
169,흑산도,2019-03-03,70
169,흑산도,2019-03-04,99
169,흑산도,2019-03-05,108
169,흑산도,2019-03-06,69
169,흑산도,2019-03-07,41
169,흑산도,2019-03-08,23
169,흑산도,2019-03-09,21
169,흑산도,2019-03-10,23
169,흑산도,2019-03-11,26
169,흑산도,2019-03-12,43
169,흑산도,2019-03-13,34
169,흑산도,2019-03-14,32
169,흑산도,2019-03-15,30
169,흑산도,2019-03-16,30
169,흑산도,2019-03-17,28
169,흑산도,2019-03-18,25
169,흑산도,2019-03-19,30
169,흑산도,2019-03-21,24
169,흑산도,2019-03-22,29
169,흑산도,2019-03-23,20
169,흑산도,2019-03-24,20
169,흑산도,2019-03-25,19
169,흑산도,2019-03-26,47
169,흑산도,2019-03-27,36
169,흑산도,2019-03-28,42
169,흑산도,2019-03-29,27
169,흑산도,2019-03-30,23
169,흑산도,2019-03-31,32
169,흑산도,2019-04-01,26
169,흑산도,2019-04-02,17
169,흑산도,2019-04-03,20
169,흑산도,2019-04-04,23
169,흑산도,2019-04-05,77
169,흑산도,2019-04-06,78
169,흑산도,2019-04-08,33
169,흑산도,2019-04-10,17
169,흑산도,2019-04-11,17
169,흑산도,2019-04-12,26
169,흑산도,2019-04-13,27
169,흑산도,2019-04-14,25
169,흑산도,2019-04-15,73
169,흑산도,2019-04-16,38
169,흑산도,2019-04-17,20
169,흑산도,2019-04-18,14
169,흑산도,2019-04-19,17
169,흑산도,2019-04-20,28
169,흑산도,2019-04-21,28
169,흑산도,2019-04-22,26
169,흑산도,2019-04-23,18
169,흑산도,2019-04-24,11
169,흑산도,2019-04-25,25
169,흑산도,2019-04-26,15
169,흑산도,2019-04-27,13
169,흑산도,2019-04-28,13
169,흑산도,2019-04-29,12
169,흑산도,2019-04-30,19
169,흑산도,2019-05-01,43
169,흑산도,2019-05-02,80
169,흑산도,2019-05-03,47
169,흑산도,2019-05-04,51
169,흑산도,2019-05-05,48
169,흑산도,2019-05-06,29
169,흑산도,2019-05-07,35
169,흑산도,2019-05-08,23
169,흑산도,2019-05-09,25
169,흑산도,2019-05-10,22
169,흑산도,2019-05-11,19
169,흑산도,2019-05-12,23
169,흑산도,2019-05-13,41
169,흑산도,2019-05-14,37
169,흑산도,2019-05-15,33
169,흑산도,2019-05-16,26
169,흑산도,2019-05-17,18
169,흑산도,2019-05-18,11
169,흑산도,2019-05-19,10
169,흑산도,2019-05-20,26
169,흑산도,2019-05-21,49
169,흑산도,2019-05-22,57
169,흑산도,2019-05-23,68
169,흑산도,2019-05-24,74
169,흑산도,2019-05-25,23
169,흑산도,2019-05-26,24
169,흑산도,2019-05-27,13
169,흑산도,2019-05-28,22
169,흑산도,2019-05-29,37
169,흑산도,2019-05-30,32
169,흑산도,2019-05-31,16
169,흑산도,2019-06-01,19
169,흑산도,2019-06-02,20
169,흑산도,2019-06-03,21
169,흑산도,2019-06-04,22
169,흑산도,2019-06-05,25
169,흑산도,2019-06-07,26
169,흑산도,2019-06-08,20
169,흑산도,2019-06-09,22
169,흑산도,2019-06-10,16
169,흑산도,2019-06-11,17
169,흑산도,2019-06-12,15
169,흑산도,2019-06-13,19
169,흑산도,2019-06-14,19
169,흑산도,2019-06-15,18
169,흑산도,2019-06-16,21
169,흑산도,2019-06-17,15
169,흑산도,2019-06-18,20
169,흑산도,2019-06-19,20
169,흑산도,2019-06-20,14
169,흑산도,2019-06-21,13
169,흑산도,2019-06-22,20
169,흑산도,2019-06-23,18
169,흑산도,2019-06-24,18
169,흑산도,2019-06-25,22
169,흑산도,2019-06-27,14
169,흑산도,2019-06-28,19
169,흑산도,2019-06-29,12
169,흑산도,2019-06-30,13
169,흑산도,2019-07-02,16
169,흑산도,2019-07-03,16
169,흑산도,2019-07-04,19
169,흑산도,2019-07-05,20
169,흑산도,2019-07-06,31
169,흑산도,2019-07-07,25
169,흑산도,2019-07-08,20
169,흑산도,2019-07-09,18
169,흑산도,2019-07-10,15
169,흑산도,2019-07-11,9
169,흑산도,2019-07-12,11
169,흑산도,2019-07-13,13
169,흑산도,2019-07-14,23
169,흑산도,2019-07-15,15
169,흑산도,2019-07-16,18
169,흑산도,2019-07-17,17
169,흑산도,2019-07-18,8
169,흑산도,2019-07-19,9
169,흑산도,2019-07-21,18
169,흑산도,2019-07-22,9
169,흑산도,2019-07-24,9
169,흑산도,2019-07-25,12
169,흑산도,2019-07-28,10
169,흑산도,2019-07-29,12
169,흑산도,2019-07-30,11
169,흑산도,2019-07-31,10
169,흑산도,2019-08-01,13
169,흑산도,2019-08-02,11
169,흑산도,2019-08-03,17
169,흑산도,2019-08-04,29
169,흑산도,2019-08-05,30
169,흑산도,2019-08-06,44
169,흑산도,2019-08-07,31
169,흑산도,2019-08-08,22
169,흑산도,2019-08-09,20
169,흑산도,2019-08-10,32
169,흑산도,2019-08-11,31
169,흑산도,2019-08-12,37
169,흑산도,2019-08-13,21
169,흑산도,2019-08-14,24
169,흑산도,2019-08-15,22
169,흑산도,2019-08-16,21
169,흑산도,2019-08-17,37
169,흑산도,2019-08-18,21
169,흑산도,2019-08-19,17
169,흑산도,2019-08-20,39
169,흑산도,2019-08-21,29
169,흑산도,2019-08-22,34
169,흑산도,2019-08-23,28
169,흑산도,2019-08-24,27
169,흑산도,2019-08-25,22
169,흑산도,2019-08-26,20
169,흑산도,2019-08-28,12
169,흑산도,2019-08-29,23
169,흑산도,2019-08-30,18
169,흑산도,2019-08-31,16
169,흑산도,2019-09-01,11
169,흑산도,2019-09-02,16
169,흑산도,2019-09-03,10
169,흑산도,2019-09-04,8
169,흑산도,2019-09-06,19
169,흑산도,2019-09-10,32
169,흑산도,2019-09-11,14
169,흑산도,2019-09-12,17
169,흑산도,2019-09-13,15
169,흑산도,2019-09-14,15
169,흑산도,2019-09-15,18
169,흑산도,2019-09-16,25
169,흑산도,2019-09-17,30
169,흑산도,2019-09-18,32
169,흑산도,2019-09-19,41
169,흑산도,2019-09-20,38
169,흑산도,2019-09-21,15
169,흑산도,2019-09-22,17
169,흑산도,2019-09-23,23
169,흑산도,2019-09-24,17
169,흑산도,2019-09-25,23
169,흑산도,2019-09-26,22
169,흑산도,2019-09-28,26
169,흑산도,2019-09-29,42
169,흑산도,2019-09-30,42
169,흑산도,2019-10-10,17
169,흑산도,2019-10-11,35
169,흑산도,2019-10-12,31
169,흑산도,2019-10-13,21
169,흑산도,2019-10-14,22
169,흑산도,2019-10-15,20
169,흑산도,2019-10-16,25
169,흑산도,2019-10-17,28
169,흑산도,2019-10-18,19
169,흑산도,2019-10-21,32
169,흑산도,2019-10-22,32
169,흑산도,2019-10-23,17
169,흑산도,2019-10-24,24
169,흑산도,2019-10-25,28
169,흑산도,2019-10-26,16
169,흑산도,2019-10-27,16
169,흑산도,2019-10-28,17
169,흑산도,2019-10-29,76
169,흑산도,2019-10-30,20
169,흑산도,2019-10-31,91
169,흑산도,2019-11-01,151
169,흑산도,2019-11-02,56
